"User-added Compound","LINCS Analog","LINCS Analog Name","Similarity"
"60823","LSM-40623","BRD-K61242280",0.388
"60823","LSM-2823","Clozapine",0.388
"60823","LSM-35472","BRD-K18077898",0.387
"60823","LSM-35115","BRD-K02321382",0.387
"60823","LSM-35122","BRD-K02778241",0.387
"60823","LSM-37531","BRD-K04802065",0.387
"60823","LSM-38699","BRD-K26069906",0.387
"60823","LSM-38831","BRD-K28623651",0.387
"60823","LSM-39379","BRD-K38385119",0.387
"60823","LSM-2508","CHEMBL307984",0.387
"60823","LSM-7911","BRD-K81859633",0.387
"60823","LSM-7443","BRD-K46718584",0.387
"60823","LSM-35662","BRD-K32063762",0.387
"60823","LSM-35691","BRD-K34703146",0.387
"60823","LSM-36144","BRD-K77953978",0.387
"60823","LSM-36240","BRD-K87654551",0.387
"60823","LSM-38270","BRD-K18721752",0.387
"60823","LSM-38439","BRD-K21539100",0.387
"60823","LSM-40964","BRD-K67763841",0.387
"60823","LSM-41765","BRD-K82276852",0.387
"60823","LSM-41938","BRD-K85573444",0.387
"60823","LSM-25845","AH-487/15582373",0.387
"60823","LSM-7487","BRD-K49345388",0.387
"60823","LSM-7755","BRD-K67936348",0.387
"60823","LSM-7698","BRD-K63539924",0.387
"60823","LSM-7964","BRD-K87062384",0.387
"60823","LSM-39021","BRD-K31949858",0.387
"60823","LSM-18878","AC1ME0J4",0.387
"60823","LSM-19466","MLS000594161",0.387
"60823","LSM-7278","BRD-K33518436",0.387
"60823","LSM-8013","BRD-K91898214",0.387
"60823","LSM-38585","BRD-K24053449",0.387
"60823","LSM-39919","BRD-K47690943",0.387
"60823","LSM-40434","BRD-K57732441",0.387
"60823","LSM-41478","BRD-K76999748",0.387
"60823","LSM-41744","BRD-K81927853",0.387
"60823","LSM-41865","BRD-K84091085",0.387
"60823","LSM-37626","BRD-K06592610",0.387
"60823","LSM-38728","BRD-K26822808",0.387
"60823","LSM-39855","BRD-K46594703-001-01-1",0.387
"60823","LSM-39927","BRD-K47808476",0.387
"60823","LSM-40022","BRD-K49553303-001-01-8",0.387
"60823","LSM-42472","BRD-K95842463",0.387
"60823","LSM-42361","BRD-K93605482",0.387
"60823","LSM-37460","BRD-K03394322-001-01-8",0.387
"60823","LSM-40660","CHEMBL3186032",0.387
"60823","LSM-45123","SCHEMBL2704865",0.387
"60823","LSM-15704","BRD-K52566202",0.387
"60823","LSM-30444","BRD-K04568082",0.387
"60823","LSM-30448","BRD-K06863921",0.387
"60823","LSM-30535","BRD-K22870904",0.387
"60823","LSM-30580","BRD-K10010414",0.387
"60823","LSM-41557","BRD-K78559095",0.387
"60823","LSM-45093","BRD-M98484762",0.387
"60823","LSM-45014","BRD-M22555785",0.387
"60823","LSM-27248","BRD-K41043551-001-01-7",0.387
"60823","LSM-27249","BRD-K81783273-001-01-6",0.387
"60823","LSM-27521","BRD-K14527934-001-01-0",0.387
"60823","LSM-27411","BRD-K91497242-001-01-9",0.387
"60823","LSM-27288","BRD-K17315280-001-01-7",0.387
"60823","LSM-27381","BRD-K28017688-001-01-4",0.387
"60823","LSM-27400","BRD-K30105006-001-01-8",0.387
"60823","LSM-27494","BRD-K31752301-001-01-8",0.387
"60823","LSM-15767","CHEMBL3183107",0.387
"60823","LSM-30359","CHEMBL3181812",0.387
"60823","LSM-11561","BRD-K51217456",0.387
"60823","LSM-31291","MLS001126886",0.387
"60823","LSM-7549","BRD-K53868452",0.387
"60823","LSM-12489","BRD-K66687431",0.387
"60823","LSM-10675","BRD-K37225168",0.387
"60823","LSM-12233","BRD-K62676049",0.387
"60823","LSM-14304","BRD-K95814669",0.387
"60823","LSM-15906","BRD-K14645917",0.387
"60823","LSM-15913","BRD-K84094241",0.387
"60823","LSM-22026","BRD-K19045069",0.387
"60823","LSM-22088","BRD-K88620071",0.387
"60823","LSM-19563","STK141027",0.387
"60823","LSM-22290","BRD-K35422614",0.387
"60823","LSM-19800","SMR000108226",0.387
"60823","LSM-30522","BRD-K11414036",0.387
"60823","LSM-9229","BRD-K13324372",0.387
"60823","LSM-9437","BRD-K16714380",0.387
"60823","LSM-24622","SMR000007416",0.387
"60823","LSM-10388","BRD-K32324469",0.387
"60823","LSM-12767","BRD-K71073890",0.387
"60823","LSM-14482","BRD-K98622504",0.387
"60823","LSM-15665","BRD-K88996011",0.387
"60823","LSM-15867","BRD-K89811208",0.387
"60823","LSM-15799","BRD-K51131084",0.387
"60823","LSM-15925","BRD-K82609503",0.387
"60823","LSM-13420","BRD-K81721884",0.387
"60823","LSM-22193","BRD-K77733130",0.387
"60823","LSM-22196","BRD-K50315405",0.387
"60823","LSM-22228","BRD-K54903703",0.387
"60823","LSM-22232","BRD-K64055724",0.387
"60823","LSM-22236","BRD-K13543055",0.387
"60823","LSM-24048","MLS003129796",0.387
"60823","LSM-15119","MLS003129405",0.387
"60823","LSM-24045","MLS003129110",0.387
"60823","LSM-23965","MLS003129242",0.387
"60823","LSM-8148","MLS003129602",0.387
"60823","LSM-7056","BRD-K15505145",0.387
"60823","LSM-6922","MLS003129104",0.387
"60823","LSM-6935","BRD-K05662507",0.387
"60823","LSM-7333","BRD-K37563991",0.387
"60823","LSM-7426","MLS003130213",0.387
"60823","LSM-8168","BRD-K22865069",0.387
"60823","LSM-9143","BRD-K11833731",0.387
"60823","LSM-7262","MLS003129705",0.387
"60823","LSM-8189","BRD-K30312461",0.387
"60823","LSM-9509","BRD-K18001731",0.387
"60823","LSM-13749","BRD-K86800060",0.387
"60823","LSM-12426","BRD-K65504774",0.387
"60823","LSM-8371","MLS003130256",0.387
"60823","LSM-11171","BRD-K45098285",0.387
"60823","LSM-14125","BRD-K92925409",0.387
"60823","LSM-23971","BRD-K19049358-001-01-7",0.387
"60823","LSM-8631","BRD-K03210181",0.387
"60823","LSM-8953","BRD-K08668362",0.387
"60823","LSM-24011","MLS003129681",0.387
"60823","LSM-14350","BRD-K96543798-001-02-1",0.386
"60823","LSM-6831","CHEMBL2361748",0.386
"60823","LSM-6852","CHEMBL2359019",0.386
"60823","LSM-11376","BRD-K48457318-001-01-6",0.386
"60823","LSM-9423","BRD-K16434151-001-01-3",0.386
"60823","LSM-9503","BRD-K17884417",0.386
"60823","LSM-10345","BRD-K31618614-001-01-3",0.386
"60823","LSM-8779","BRD-K06039860-001-01-4",0.386
"60823","LSM-3241","Latrepirdine",0.386
"60823","LSM-2343","Fluperlapine",0.386
"60823","LSM-2413","Bifemelane",0.386
"60823","LSM-2279","CHEMBL3184446",0.386
"60823","LSM-3684","CHEMBL1892795",0.386
"60823","LSM-4160","Hexamethoxyflavone",0.386
"60823","LSM-19268","SMR000073090",0.386
"60823","LSM-21589","SYM-2206",0.386
"60823","LSM-1219","IN1076",0.386
"60823","LSM-24334","SMR000002409",0.386
"60823","LSM-24989","Irigenin Trimethyl Ether",0.386
"60823","LSM-25824","MLS001029767",0.386
"60823","LSM-27615","MLS000539065",0.386
"60823","LSM-22750","TCMDC-124585",0.386
"60823","LSM-31507","ASN 02833901",0.386
"60823","LSM-3880","ST50177349",0.386
"60823","LSM-35330","BRD-K11715561",0.386
"60823","LSM-1577","Quinacrine",0.386
"60823","LSM-20234","BRD-K19474742",0.386
"60823","LSM-25225","BRD-K45315294",0.386
"60823","LSM-10161","BRD-K28589277",0.386
"60823","LSM-44513","HMS2305G18",0.386
"60823","LSM-33279","SMR000094673",0.386
"60823","LSM-12199","BRD-K62124038",0.386
"60823","LSM-25306","BRD-K77108448",0.386
"60823","LSM-42805","SU-6656",0.386
"60823","LSM-20127","BRD-K63468420",0.386
"60823","LSM-44850","BRD-K74415279",0.386
"60823","LSM-43639","AC1O13N8",0.386
"60823","LSM-44179","AC1OBON9",0.386
"60823","LSM-25053","BRD-K87268607",0.386
"60823","LSM-25072","BRD-K87927290",0.386
"60823","LSM-43862","MLS000767675",0.386
"60823","LSM-37673","MLS005000107",0.386
"60823","LSM-38726","BRD-K26772093",0.386
"60823","LSM-40597","BRD-K60839087",0.386
"60823","LSM-18435","ST50677263",0.385
"60823","LSM-45976","DIMINAZENE ACETURATE",0.385
"60823","LSM-22923","AC1MEDUM",0.385
"60823","LSM-2635","CHEMBL1311880",0.385
"60823","LSM-3358","CHEMBL1877309",0.385
"60823","LSM-3934","CHEMBL1938917",0.385
"60823","LSM-3105","ZINC1569718",0.385
"60823","LSM-17051","AN-329/41574328",0.385
"60823","LSM-24170","AC1LENZO",0.385
"60823","LSM-26063","MLS000595065",0.385
"60823","LSM-26251","SMR000079844",0.385
"60823","LSM-20897","SMR000218728",0.385
"60823","LSM-20900","4-[Methyl(Methylsulfonyl)amino]-n-(2-phenylethyl)benzamide",0.385
"60823","LSM-3783","Dibenzepin",0.385
"60823","LSM-24126","2-[(2-Cyanophenyl)sulfinyl]-n-methylbenzenecarboxamide",0.385
"60823","LSM-26924","N-(1-Ethyl-1H-benzoimidazol-5-yl)-4-methyl-benzenesulfonamide",0.385
"60823","LSM-5698","Sulfabenzamide",0.385
"60823","LSM-28552","AC1LHNSP",0.385
"60823","LSM-18710","MLS000686752",0.385
"60823","LSM-6762","BRD-K77943850",0.385
"60823","LSM-19536","SMR000073631",0.385
"60823","LSM-16472","6-Amino-4-(3,5-dimethyl-1-phenyl-1H-pyrazol-4-yl)-3-methyl-1,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile",0.385
"60823","LSM-16729","SMR000069888",0.385
"60823","LSM-16802","AK-968/41924963",0.385
"60823","LSM-18404","AK-968/12267260",0.385
"60823","LSM-18612","T5224047",0.385
"60823","LSM-18802","MLS000830201",0.385
"60823","LSM-19134","N'-[4-(3-methoxyphenyl)-1,3-thiazol-2-yl]-2-thiophenecarbohydrazide",0.385
"60823","LSM-16919","AC1N9VMC",0.385
"60823","LSM-32632","1-(3,4-Dimethoxy-2-methylphenyl)-2-(3,4-dimethoxyphenyl)ethanone",0.385
"60823","LSM-33136","MLS000029600",0.385
"60823","LSM-33415","MLS000588857",0.385
"60823","LSM-2474","Benzthiazide",0.385
"60823","LSM-19950","MLS000733460",0.385
"60823","LSM-45472","AZD2014",0.385
"60823","LSM-10101","BRD-K27757818",0.385
"60823","LSM-36066","BRD-K69903198",0.385
"60823","LSM-36168","BRD-K81082554",0.385
"60823","LSM-39722","BRD-K44401329",0.385
"60823","LSM-9929","BRD-K24742410",0.385
"60823","LSM-41773","BRD-K82392710",0.385
"60823","LSM-17840","BRD-K25512917-001-01-0",0.385
"60823","LSM-18029","BRD-K15444424-001-01-4",0.385
"60823","LSM-26249","SMR000026269",0.385
"60823","LSM-13868","BRD-K88404561",0.385
"60823","LSM-14364","BRD-K96660315",0.385
"60823","LSM-45732","SU14813",0.385
"60823","LSM-18054","BRD-K11487484",0.385
"60823","LSM-18075","BRD-K15792876",0.385
"60823","LSM-17969","BRD-K35088248",0.385
"60823","LSM-17954","BRD-K22988729",0.385
"60823","LSM-20270","BRD-K17384993",0.385
"60823","LSM-20040","BRD-K83946740",0.385
"60823","LSM-20249","BRD-K01478290",0.385
"60823","LSM-22128","BRD-K64770897",0.385
"60823","LSM-20121","BRD-K42828928",0.385
"60823","LSM-22012","BRD-K71298594",0.385
"60823","LSM-22216","BRD-K98510376",0.385
"60823","LSM-22181","BRD-K80424876",0.385
"60823","LSM-22183","BRD-K02637547",0.385
"60823","LSM-22191","BRD-K11596967",0.385
"60823","LSM-8884","BRD-K07601300",0.385
"60823","LSM-44807","BRD-K59606716",0.385
"60823","LSM-44813","BRD-K63158888",0.385
"60823","LSM-9538","BRD-K18406496",0.385
"60823","LSM-44818","BRD-K64062072",0.385
"60823","LSM-10639","BRD-K36618106",0.385
"60823","LSM-11880","BRD-K56990873",0.385
"60823","LSM-11766","BRD-K55078218",0.385
"60823","LSM-44800","BRD-K57556784",0.385
"60823","LSM-44669","BRD-K01409647",0.385
"60823","LSM-44709","BRD-K17854785",0.385
"60823","LSM-17792","BRD-K46412655",0.385
"60823","LSM-17901","BRD-K24206299",0.385
"60823","LSM-44777","BRD-K47033137",0.385
"60823","LSM-13294","BRD-K79719155",0.385
"60823","LSM-20203","BRD-K84761515",0.385
"60823","LSM-22044","BRD-K02393180",0.385
"60823","LSM-22075","BRD-K31510624",0.385
"60823","LSM-44862","BRD-K77320816",0.385
"60823","LSM-25093","BRD-K37308886",0.385
"60823","LSM-13528","BRD-K83407176",0.385
"60823","LSM-13537","BRD-K83546471",0.385
"60823","LSM-35189","BRD-K05479183",0.385
"60823","LSM-35124","BRD-K02920459",0.385
"60823","LSM-35518","BRD-K19608864",0.385
"60823","LSM-35525","BRD-K20028052",0.385
"60823","LSM-43369","BRD-K13848456",0.385
"60823","LSM-43370","BRD-K14408783",0.385
"60823","LSM-44307","BRD-K72942104",0.385
"60823","LSM-16217","BRD-K71177762",0.385
"60823","LSM-18092","BRD-K39561340",0.385
"60823","LSM-20079","BRD-K94742710",0.385
"60823","LSM-21647","Troxerutin",0.385
"60823","LSM-22390","BRD-K88292241",0.385
"60823","LSM-6090","BRD-K22828860",0.385
"60823","LSM-23124","BRD-K02251932",0.385
"60823","LSM-23152","BRD-K46649423",0.385
"60823","LSM-25107","BRD-K01717817",0.385
"60823","LSM-29285","BRD-K28700379",0.385
"60823","LSM-29047","BRD-K32471649",0.385
"60823","LSM-29058","BRD-K32723442",0.385
"60823","LSM-29204","BRD-K28905117",0.385
"60823","LSM-10577","BRD-K35801103",0.385
"60823","LSM-13533","MLS005000179",0.385
"60823","LSM-43390","BRD-K40487298",0.385
"60823","LSM-43409","BRD-K54543443",0.385
"60823","LSM-44295","BRD-K87875370",0.385
"60823","LSM-44296","BRD-K77958314",0.385
"60823","LSM-44325","BRD-K11873306",0.385
"60823","LSM-15970","BRD-K73582217",0.385
"60823","LSM-18254","BRD-K55867695",0.385
"60823","LSM-24998","MLS002474430",0.385
"60823","LSM-22311","BRD-K84956158",0.385
"60823","LSM-25211","BRD-K67442425",0.385
"60823","LSM-46052","BRD-K25827371",0.385
"60823","LSM-44515","SMR000163868",0.385
"60823","LSM-1368","Haematoxylin Pentaacetate",0.385
"60823","LSM-4727","FTI276",0.385
"60823","LSM-6569","R-Doxazosin",0.385
"60823","LSM-37322","BRD-K00692337",0.385
"60823","LSM-37592","BRD-K05889827",0.385
"60823","LSM-1928","AC1MN7OA",0.385
"60823","LSM-44954","CID 72336596",0.385
"60823","LSM-21156","MLS000586656",0.385
"60823","LSM-38658","BRD-K25423005",0.385
"60823","LSM-24114","F0417-0480",0.385
"60823","LSM-4335","Doxazosin",0.385
"60823","LSM-11100","BRD-K43776433",0.385
"60823","LSM-28840","MLS003130021",0.385
"60823","LSM-11244","BRD-K46192888",0.385
"60823","LSM-28623","AMBCB20303422",0.385
"60823","LSM-16936","MLS000057806",0.385
"60823","LSM-12188","BRD-K61979066",0.385
"60823","LSM-44531","Rigosertib",0.385
"60823","LSM-17106","SMR000067948",0.385
"60823","LSM-1770","Fexofenadine",0.385
"60823","LSM-44746","BRD-K34836852",0.385
"60823","LSM-45422","Suvorexant (MK-4305)",0.385
"60823","LSM-39442","BRD-K39337865",0.385
"60823","LSM-44712","BRD-K19033174",0.385
"60823","LSM-22120","BRD-K32439647",0.385
"60823","LSM-22265","BRD-K01152687",0.385
"60823","LSM-20375","MLS001007654",0.385
"60823","LSM-32865","SMR000030325",0.385
"60823","LSM-9095","BRD-K10894258",0.385
"60823","LSM-9761","BRD-K22013971",0.385
"60823","LSM-11462","BRD-K49911380",0.385
"60823","LSM-44743","BRD-K34136030",0.385
"60823","LSM-11824","BRD-K56176052",0.385
"60823","LSM-33300","SMR000018513",0.385
"60823","LSM-44749","BRD-K35462725",0.385
"60823","LSM-44848","BRD-K73788182",0.385
"60823","LSM-22125","BRD-K62597218",0.385
"60823","LSM-22192","BRD-K15047839",0.385
"60823","LSM-22240","BRD-K77354700",0.385
"60823","LSM-22098","BRD-K89377615",0.385
"60823","LSM-21996","BRD-K39677043",0.385
"60823","LSM-22013","BRD-K39176069",0.385
"60823","LSM-36474","CHEMBL2360439",0.385
"60823","LSM-41847","BRD-K83732250",0.384
"60823","LSM-43380","BRD-K25290948",0.384
"60823","LSM-43402","BRD-K47716199",0.384
"60823","LSM-20075","BRD-K20906316",0.384
"60823","LSM-20193","BRD-K27320944",0.384
"60823","LSM-25161","BRD-K42081955",0.384
"60823","LSM-43426","BRD-K78120854",0.384
"60823","LSM-43382","BRD-K28397270",0.384
"60823","LSM-25297","BRD-K61772027",0.384
"60823","LSM-20065","BRD-K78789413",0.384
"60823","LSM-43368","CHEMBL2140957",0.384
"60823","LSM-43414","CHEMBL3183796",0.384
"60823","LSM-43419","MLS003130144",0.384
"60823","LSM-43440","CHEMBL2362197",0.384
"60823","LSM-6538","Triaconazole",0.384
"60823","LSM-8505","BRD-K01211710",0.384
"60823","LSM-35629","BRD-K29130550",0.384
"60823","LSM-34914","BRD-K81665719-001-01-7",0.384
"60823","LSM-34930","BRD-K29764789-001-01-8",0.384
"60823","LSM-34938","BRD-K59223592-001-01-5",0.384
"60823","LSM-17129","MLS000119951",0.384
"60823","LSM-35605","BRD-K26636241",0.384
"60823","LSM-35497","BRD-K18768055",0.384
"60823","LSM-35700","BRD-K35560933",0.384
"60823","LSM-39139","BRD-K34206995",0.384
"60823","LSM-39976","BRD-K48679006",0.384
"60823","LSM-3923","Terconazole",0.384
"60823","LSM-41159","BRD-K71493061",0.384
"60823","LSM-41757","BRD-K82117061",0.384
"60823","LSM-34900","BRD-K27403344-001-01-3",0.384
"60823","LSM-35016","BRD-K80190213-001-01-8",0.384
"60823","LSM-35056","BRD-K44736866-001-01-3",0.384
"60823","LSM-34975","BRD-K53357510-001-01-6",0.384
"60823","LSM-12040","BRD-K59755197",0.384
"60823","LSM-12114","BRD-K60861723",0.384
"60823","LSM-10189","BRD-K29041589",0.384
"60823","LSM-12556","BRD-K67765874",0.384
"60823","LSM-14151","BRD-K93320447",0.384
"60823","LSM-13931","BRD-K89376450",0.384
"60823","LSM-38297","CHEMBL3185697",0.384
"60823","LSM-44351","BRD-K21982562",0.384
"60823","LSM-44203","MLS000566289",0.384
"60823","LSM-23570","T5460040",0.384
"60823","LSM-45498","",0.384
"60823","LSM-44081","Pinosylvin",0.384
"60823","LSM-22622","SKF 82958",0.384
"60823","LSM-3124","Arylmorpholine analog 37",0.384
"60823","LSM-3355","CHEMBL34095",0.384
"60823","LSM-15439","AC1MLRQW",0.384
"60823","LSM-4099","Damnacanthal",0.384
"60823","LSM-22646","MLS000046462",0.384
"60823","LSM-37196","Triphenyltin Chloride",0.384
"60823","LSM-22662","MLS000082833",0.384
"60823","LSM-44180","AC1LRKPS",0.384
"60823","LSM-23846","AC1N8D3G",0.384
"60823","LSM-32941","AP-906/42286988",0.384
"60823","LSM-27047","SMR000131328",0.384
"60823","LSM-22740","Evernic acid",0.384
"60823","LSM-25934","T5424275",0.384
"60823","LSM-28538","SMR000047556",0.384
"60823","LSM-28430","SMR000015965",0.384
"60823","LSM-3387","MLS002264467",0.384
"60823","LSM-11423","BRD-K49276305",0.384
"60823","LSM-17027","ZINC01113695",0.384
"60823","LSM-16777","SMR000006411",0.384
"60823","LSM-31354","N-(3,4-Dimethylphenyl)-2-[(1-phenyl-1H-1,2,4-triazol-3-yl)sulfanyl]acetamide",0.384
"60823","LSM-32828","AG-219/36833017",0.384
"60823","LSM-9708","BRD-K21033948",0.384
"60823","LSM-10742","BRD-K38188442",0.384
"60823","LSM-11128","BRD-K44229115",0.384
"60823","LSM-18692","SMR000132085",0.384
"60823","LSM-3013","2,3',4,5'-Tetramethoxystilbene",0.384
"60823","LSM-18998","CFM-2",0.384
"60823","LSM-19350","SMR000016080",0.384
"60823","LSM-19582","SMR000074591",0.384
"60823","LSM-19436","SMR000002448",0.384
"60823","LSM-8964","BRD-K08920503",0.384
"60823","LSM-33180","MLS000417818",0.384
"60823","LSM-33453","ST50775649",0.384
"60823","LSM-12924","BRD-K73400194",0.384
"60823","LSM-13122","BRD-K76688030",0.384
"60823","LSM-36847","SKF-83822",0.384
"60823","LSM-18637","4-[1,1'-Biphenyl]-4-yl-2-oxo-2,5-dihydro-3-furancarbonitrile",0.384
"60823","LSM-43658","ST50920553",0.384
"60823","LSM-13506","BRD-K83072410",0.384
"60823","LSM-39008","BRD-K31770065",0.383
"60823","LSM-38364","BRD-K20315727",0.383
"60823","LSM-40512","BRD-K59255802",0.383
"60823","LSM-41288","BRD-K73937887",0.383
"60823","LSM-37564","SA-1939891",0.383
"60823","LSM-38046","BRD-K14951088",0.383
"60823","LSM-39299","BRD-K36991730",0.383
"60823","LSM-40105","BRD-K51372689",0.383
"60823","LSM-40041","BRD-K50005301",0.383
"60823","LSM-40894","BRD-K66390767",0.383
"60823","LSM-41933","BRD-K85444001",0.383
"60823","LSM-42450","BRD-K95470847",0.383
"60823","LSM-42229","BRD-K90974935",0.383
"60823","LSM-25803","MLS000067203",0.383
"60823","LSM-27665","MLS000040531",0.383
"60823","LSM-14023","BRD-K90897407",0.383
"60823","LSM-17755","BRD-K96057608",0.383
"60823","LSM-10832","BRD-K39581664",0.383
"60823","LSM-13833","BRD-K88027520",0.383
"60823","LSM-3168","KUC103658",0.383
"60823","LSM-45621","",0.383
"60823","LSM-2149","SMR000543856",0.383
"60823","LSM-2547","CHEMBL490083",0.383
"60823","LSM-2109","N-[2-Chloro-5-(trifluoromethyl)phenyl]-5-(pyridin-4-yl)-1,3,4-thiadiazol-2-amine",0.383
"60823","LSM-2732","Ditolylguanidine",0.383
"60823","LSM-3187","KUC103882",0.383
"60823","LSM-3459","KUC103853",0.383
"60823","LSM-2998","MLS000729299",0.383
"60823","LSM-19201","SBB013708",0.383
"60823","LSM-4214","MLS003079541",0.383
"60823","LSM-2577","KUC103867",0.383
"60823","LSM-4803","N-(5-Chloro-2-hydroxyphenyl)-2-ethoxybenzamide",0.383
"60823","LSM-4882","MLS-0315771.0002",0.383
"60823","LSM-3108","Meclofenamic acid",0.383
"60823","LSM-2129","MLS-0390876.0001",0.383
"60823","LSM-6321","N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide",0.383
"60823","LSM-19712","BAS 02716602",0.383
"60823","LSM-25867","F1641-0024",0.383
"60823","LSM-33635","MLS000062867",0.383
"60823","LSM-2894","MLS003079542",0.383
"60823","LSM-21237","1-(3,4-Dichlorophenyl)-3-(3,5-dimethylphenyl)thiourea",0.383
"60823","LSM-24112","N-(4-Chloro-3-methyl-phenyl)-2-phenoxy-acetamide",0.383
"60823","LSM-25709","STK167653",0.383
"60823","LSM-25710","MLS000104232",0.383
"60823","LSM-5028","Tioconazole",0.383
"60823","LSM-5642","Monobenzone",0.383
"60823","LSM-27019","Thiourea, n-(4-bromophenyl)-n'-(2-phenylethyl)-",0.383
"60823","LSM-22829","MLS000084769",0.383
"60823","LSM-27996","STK873669",0.383
"60823","LSM-28081","AC1LFMGK",0.383
"60823","LSM-28651","MLS000103090",0.383
"60823","LSM-3133","KUC103871",0.383
"60823","LSM-4732","ST074627",0.383
"60823","LSM-31439","3-Methoxy-n-(2,3,4-trifluorophenyl)benzamide",0.383
"60823","LSM-2617","T5832551",0.383
"60823","LSM-32073","T0505-4751",0.383
"60823","LSM-32318","ST50765517",0.383
"60823","LSM-32666","STK223940",0.383
"60823","LSM-2160","Diclofenac",0.383
"60823","LSM-16313","AF-399/42810488",0.383
"60823","LSM-16328","1-(4-Chlorophenyl)-3-phenethylthiourea",0.383
"60823","LSM-16376","ST50839063",0.383
"60823","LSM-18844","1-(2-Phenoxy-ethyl)-1H-benzoimidazole-2-thiol",0.383
"60823","LSM-19412","MLS000040346",0.383
"60823","LSM-19598","N-(2,4-Difluorophenyl)-3-methoxybenzamide",0.383
"60823","LSM-19923","2-Chloro-n-phenethyl-benzamide",0.383
"60823","LSM-21145","AC1LEP18",0.383
"60823","LSM-33398","MLS000591733",0.383
"60823","LSM-19942","N-(4-Bromo-2,6-dimethylphenyl)-2-methoxybenzamide",0.383
"60823","LSM-1866","MLS-0258268.0001",0.383
"60823","LSM-19456","N-(2-Fluorophenyl)-3-phenylpropanamide",0.383
"60823","LSM-37000","ITSA-1",0.383
"60823","LSM-43328","Alpha-(2-furanylmethylene)-1H-benzimidazole-2-acetonitrile",0.383
"60823","LSM-40853","BRD-K65572849",0.383
"60823","LSM-42430","BRD-K95195947",0.383
"60823","LSM-45887","Valrubicin",0.383
"60823","LSM-29332","BRD-K26559753",0.383
"60823","LSM-3850","Carmoxirole",0.383
"60823","LSM-35236","BRD-K07501194",0.383
"60823","LSM-35412","BRD-K15739647",0.383
"60823","LSM-35533","BRD-K20215591",0.383
"60823","LSM-35759","BRD-K41287744",0.383
"60823","LSM-7411","BRD-K44436874",0.383
"60823","LSM-35201","BRD-K05831864",0.383
"60823","LSM-35419","BRD-K15975627",0.383
"60823","LSM-38378","BRD-K20537503",0.383
"60823","LSM-42519","BRD-K96703103",0.383
"60823","LSM-8068","BRD-K95400509",0.383
"60823","LSM-7604","BRD-K57179401",0.383
"60823","LSM-7711","BRD-K64831080",0.383
"60823","LSM-7597","BRD-K56961909",0.383
"60823","LSM-7766","BRD-K68670732",0.383
"60823","LSM-9487","BRD-K17627845",0.383
"60823","LSM-14283","MLS004342434",0.383
"60823","LSM-16030","BRD-K60429174",0.383
"60823","LSM-15955","BRD-K76115264",0.383
"60823","LSM-18227","BRD-K57969466",0.383
"60823","LSM-18157","BRD-K45077605",0.383
"60823","LSM-22428","BRD-K89632963",0.383
"60823","LSM-29164","BRD-K32617235",0.383
"60823","LSM-7272","BRD-K32816753",0.383
"60823","LSM-7786","BRD-K70018966",0.383
"60823","LSM-14409","BRD-K97337381",0.383
"60823","LSM-13304","BRD-K79917113",0.383
"60823","LSM-13306","BRD-K79929772",0.383
"60823","LSM-13224","BRD-K78449133",0.383
"60823","LSM-22374","BRD-K81939454",0.383
"60823","LSM-13265","BRD-K79153888",0.383
"60823","LSM-44854","CHEMBL2141493",0.382
"60823","LSM-44923","CHEMBL3183896",0.382
"60823","LSM-1843","BAS 02002358",0.382
"60823","LSM-3311","CHEMBL1270003",0.382
"60823","LSM-3646","MLS002473426",0.382
"60823","LSM-3986","MLS002473425",0.382
"60823","LSM-5970","WZ3105",0.382
"60823","LSM-35171","BRD-K04875192",0.382
"60823","LSM-35556","BRD-K22474245",0.382
"60823","LSM-36251","BRD-K89040444",0.382
"60823","LSM-36226","BRD-K86838462",0.382
"60823","LSM-40408","BRD-K57186295",0.382
"60823","LSM-38682","BRD-K25866212",0.382
"60823","LSM-39180","BRD-K34886590",0.382
"60823","LSM-39960","BRD-K48463604",0.382
"60823","LSM-40361","BRD-K56244705",0.382
"60823","LSM-41039","BRD-K69259014",0.382
"60823","LSM-27337","BRD-K50207032-001-01-5",0.382
"60823","LSM-27363","BRD-K66832982-001-01-2",0.382
"60823","LSM-27432","BRD-K01658812-001-01-5",0.382
"60823","LSM-24449","AMBCB51272836",0.382
"60823","LSM-36055","BRD-K68869896",0.382
"60823","LSM-22011","CHEMBL3182923",0.382
"60823","LSM-37882","BRD-K11914584",0.382
"60823","LSM-38994","BRD-K31621670",0.382
"60823","LSM-27293","BRD-K16213683-001-01-8",0.382
"60823","LSM-27362","BRD-K86175430-001-01-0",0.382
"60823","LSM-27380","BRD-K94545013-001-01-9",0.382
"60823","LSM-27353","BRD-K02110718-001-01-1",0.382
"60823","LSM-27439","BRD-K84317952-001-01-8",0.382
"60823","LSM-26307","T5255403",0.382
"60823","LSM-28151","SMR000148565",0.382
"60823","LSM-44786","BRD-K51871563",0.382
"60823","LSM-15366","MLS000031093",0.382
"60823","LSM-44920","BRD-K96522482",0.382
"60823","LSM-22041","BRD-K41563239",0.382
"60823","LSM-22126","BRD-K52669647",0.382
"60823","LSM-22017","BRD-K00363054",0.382
